Date,EUR,GBP,HKD,HUF,ILS,INR,JPY,KRW,MXN,NOK,NZD,PLN,RON,RUB,SEK,SGD,THB,TRY
18/08/2022,0.98251,0.82915,7.8448,398.04,3.2416,79.623,134.77,1321.29,19.9578,9.6564,1.5863,4.6414,4.7954,,10.4051,1.3807,35.62,18.0875
19/08/2022,0.99463,0.84482,7.8453,405.16,3.2702,79.869,136.93,1336.17,20.218,9.7889,1.6116,4.7255,4.8549,,10.5525,1.3904,35.795,18.105
20/08/2022,0.99463,0.84482,7.8453,405.16,3.2702,79.869,136.93,1336.17,20.218,9.7889,1.6116,4.7255,4.8549,,10.5525,1.3904,35.795,18.105
21/08/2022,0.99463,0.84482,7.8453,405.16,3.2702,79.869,136.93,1336.17,20.218,9.7889,1.6116,4.7255,4.8549,,10.5525,1.3904,35.795,18.105
22/08/2022,0.9999,0.8465,7.846,407.96,3.2775,79.854,137.07,1344.08,20.156,9.7709,1.6123,4.7635,4.8848,,10.6489,1.3957,36.095,18.125
23/08/2022,1.0074,0.84963,7.8473,413.57,3.2838,79.863,137.34,1341.9,20.062,9.8155,1.6189,4.8139,4.9198,,10.6843,1.3962,36.12,18.1152
24/08/2022,1.0066,0.84843,7.8468,413.66,3.2816,79.828,136.64,1341.7,19.9095,9.7,1.6172,4.7985,4.9124,,10.6563,1.3949,36.145,18.156
25/08/2022,1.003,0.84547,7.8469,410.16,3.289,79.896,136.48,1335.99,19.8728,9.669,1.6054,4.7721,4.8905,,10.5843,1.3899,35.84,18.1665
26/08/2022,0.9993,0.84531,7.8466,410.19,3.2514,79.846,136.92,1332.53,19.9101,9.6602,1.6101,4.7452,4.8695,,10.5629,1.3896,36.01,18.1796
27/08/2022,0.9993,0.84531,7.8466,410.19,3.2514,79.846,136.92,1332.53,19.9101,9.6602,1.6101,4.7452,4.8695,,10.5629,1.3896,36.01,18.1796
28/08/2022,0.9993,0.84531,7.8466,410.19,3.2514,79.846,136.92,1332.53,19.9101,9.6602,1.6101,4.7452,4.8695,,10.5629,1.3896,36.01,18.1796
29/08/2022,1.0014,0.8554,7.8478,410.47,3.3192,79.942,138.68,1349.36,20.016,9.7812,1.6328,4.7517,4.8767,,10.6429,1.397,36.45,18.186
30/08/2022,0.99661,0.85355,7.8484,405,3.3056,79.532,138.24,1346.34,19.9402,9.7222,1.619,4.7163,4.8492,,10.6139,1.395,36.37,18.1772
31/08/2022,1,0.86035,7.8488,402.8,3.3399,79.546,138.72,1342.79,20.204,9.9388,1.6322,4.7283,4.8595,,10.6788,1.3969,36.45,18.1849
01/09/2022,0.9996,0.86438,7.848,399.42,3.3631,79.588,139.28,1353.15,20.187,10.009,1.6382,4.7109,4.8428,,10.7372,1.3996,36.695,18.2076
02/09/2022,1.0007,0.86539,7.8494,398.66,3.3984,79.866,140.46,1361.79,20.116,10.0105,1.6405,4.7096,4.8369,,10.7573,1.4023,36.65,18.22
03/09/2022,1.0007,0.86539,7.8494,398.66,3.3984,79.866,140.46,1361.79,20.116,10.0105,1.6405,4.7096,4.8369,,10.7573,1.4023,36.65,18.22
04/09/2022,1.0007,0.86539,7.8494,398.66,3.3984,79.866,140.46,1361.79,20.116,10.0105,1.6405,4.7096,4.8369,,10.7573,1.4023,36.65,18.22
05/09/2022,1.0081,0.87054,7.8495,407.16,3.4099,79.872,140.59,1370.95,19.979,9.9988,1.642,4.7742,4.8587,,10.8155,1.4044,36.555,18.225
06/09/2022,1.0073,0.86365,7.8497,405.57,3.4146,79.805,141.93,1376.56,19.9985,9.9663,1.6431,4.7409,4.8775,,10.76,1.4048,36.505,18.225
07/09/2022,1.0116,0.87516,7.8499,406.5,3.4449,79.947,144.87,1390.43,20.154,10.064,1.665,4.784,4.915,,10.8132,1.4093,36.745,18.2359
08/09/2022,0.9991,0.86578,7.8497,395.12,3.4259,79.666,143.52,1380.46,19.995,10.0525,1.6476,4.7113,4.8712,,10.6979,1.4041,36.385,18.2382
09/09/2022,0.99512,0.86436,7.8486,394.37,3.4248,79.578,142.6,1377.89,19.8935,9.9349,1.6383,4.698,4.878,,10.6123,1.3994,36.33,18.2388
10/09/2022,0.99512,0.86436,7.8486,394.37,3.4248,79.578,142.6,1377.89,19.8935,9.9349,1.6383,4.698,4.878,,10.6123,1.3994,36.33,18.2388
11/09/2022,0.99512,0.86436,7.8486,394.37,3.4248,79.578,142.6,1377.89,19.8935,9.9349,1.6383,4.698,4.878,,10.6123,1.3994,36.33,18.2388
12/09/2022,0.98474,0.85453,7.8492,389.69,3.3822,79.458,142.28,1376.25,19.7952,9.8196,1.6247,4.6248,4.8385,,10.4744,1.3952,36.31,18.2405
13/09/2022,0.9828,0.853,7.8482,390,3.3538,79.165,142.01,1373.27,19.8152,9.8268,1.627,4.6241,4.8364,,10.4283,1.3942,36.225,18.2447
14/09/2022,1.001,0.86585,7.8483,403.3,3.4373,79.502,143.22,1393.36,20.048,10.1226,1.6692,4.721,4.9346,,10.6857,1.4053,36.645,18.258
15/09/2022,1.0008,0.87004,7.8486,407.48,3.4412,79.776,143.54,1398.3,20.018,10.1284,1.6702,4.7311,4.9277,,10.6986,1.4073,36.845,18.2623
16/09/2022,1.0046,0.87804,7.8494,405.85,3.4425,79.727,143.19,1389.97,20.095,10.2456,1.6794,4.7361,4.9466,,10.8038,1.409,36.97,18.2764
17/09/2022,1.0046,0.87804,7.8494,405.85,3.4425,79.727,143.19,1389.97,20.095,10.2456,1.6794,4.7361,4.9466,,10.8038,1.409,36.97,18.2764
18/09/2022,1.0046,0.87804,7.8494,405.85,3.4425,79.727,143.19,1389.97,20.095,10.2456,1.6794,4.7361,4.9466,,10.8038,1.409,36.97,18.2764
19/09/2022,1.001,0.87873,7.8494,401.25,3.4494,79.733,143.56,1393.21,20.133,10.2929,1.6824,4.7105,4.9349,,10.8101,1.4096,37.02,18.2921
20/09/2022,1.0014,0.87518,7.8492,399.14,3.4454,79.722,143.54,1392.66,19.9947,10.2874,1.6932,4.7274,4.9409,,10.849,1.4094,37.02,18.3089
21/09/2022,1.0095,0.88164,7.8499,408.94,3.4623,79.907,144.01,1394.49,19.9724,10.3834,1.7004,4.7956,4.9912,,11.025,1.4139,37.135,18.3212
22/09/2022,1.0117,0.8828,7.8494,410.01,3.4618,80.83,140.81,1401.04,19.8431,10.3551,1.703,4.8151,4.9991,,11,1.4162,37.235,18.369
23/09/2022,1.0252,0.90425,7.8498,416.55,3.5013,81.06,142.95,1416.82,20.064,10.4916,1.7271,4.8742,5.068,,11.2085,1.4247,37.56,18.4042
24/09/2022,1.0252,0.90425,7.8498,416.55,3.5013,81.06,142.95,1416.82,20.064,10.4916,1.7271,4.8742,5.068,,11.2085,1.4247,37.56,18.4042
25/09/2022,1.0252,0.90425,7.8498,416.55,3.5013,81.06,142.95,1416.82,20.064,10.4916,1.7271,4.8742,5.068,,11.2085,1.4247,37.56,18.4042
26/09/2022,1.0367,0.92685,7.8499,423.83,3.5319,81.59,144.17,1430.02,20.326,10.7386,1.7506,4.9355,5.1232,,11.3285,1.435,37.835,18.4533
27/09/2022,1.0369,0.92571,7.8499,421.66,3.4959,81.47,144.42,1420.63,20.306,10.7293,1.7546,4.9399,5.1269,,11.2539,1.4349,37.915,18.482
28/09/2022,1.0455,0.94373,7.8499,430.44,3.5474,81.83,144.68,1441.55,20.418,10.9332,1.7771,5.0228,5.1735,,11.416,1.4476,38.355,18.5375
29/09/2022,1.0303,0.92196,7.85,434.71,3.5465,81.72,144.71,1430.39,20.171,10.7684,1.7556,5.0041,5.098,,11.2899,1.4384,38.065,18.5452
30/09/2022,1.0259,0.90583,7.8499,433.09,3.5658,81.48,144.66,1436.9,20.147,10.8574,1.7621,4.9736,5.0769,,11.1811,1.4363,37.775,18.5516
01/10/2022,1.0259,0.90583,7.8499,433.09,3.5658,81.48,144.66,1436.9,20.147,10.8574,1.7621,4.9736,5.0769,,11.1811,1.4363,37.775,18.5516
02/10/2022,1.0259,0.90583,7.8499,433.09,3.5658,81.48,144.66,1436.9,20.147,10.8574,1.7621,4.9736,5.0769,,11.1811,1.4363,37.775,18.5516
03/10/2022,1.0242,0.89175,7.85,435.13,3.5825,81.83,144.91,1442.29,20.078,10.8209,1.768,4.9488,5.0675,,11.1371,1.4354,38.08,18.5621
04/10/2022,1.011,0.88235,7.85,422.28,3.5269,81.59,144.88,1427.76,19.9949,10.6071,1.7559,4.8724,4.9963,,10.9358,1.4304,37.57,18.5395
05/10/2022,1.0086,0.88089,7.8498,427.23,3.533,81.6,144.41,1418.77,20.033,10.5757,1.7568,4.8321,4.9808,,10.9305,1.4245,37.42,18.578
06/10/2022,1.0142,0.88827,7.8499,428.59,3.5341,82.21,144.71,1408.1,20.098,10.5759,1.7525,4.9194,5.0065,,11.0272,1.4257,37.35,18.5792
07/10/2022,1.0207,0.89194,7.85,432.63,3.5191,82.22,144.86,1410.04,20.05,10.6663,1.7687,4.9602,5.0439,,11.0804,1.4286,37.36,18.5863
08/10/2022,1.0207,0.89194,7.85,432.63,3.5191,82.22,144.86,1410.04,20.05,10.6663,1.7687,4.9602,5.0439,,11.0804,1.4286,37.36,18.5863
09/10/2022,1.0207,0.89194,7.85,432.63,3.5191,82.22,144.86,1410.04,20.05,10.6663,1.7687,4.9602,5.0439,,11.0804,1.4286,37.36,18.5863
10/10/2022,1.0312,0.90471,7.8499,441.58,3.554,82.47,145.57,1427.51,19.9637,10.6608,1.7912,5.0175,5.0944,,11.2924,1.4375,37.96,18.576
11/10/2022,1.0285,0.90202,7.8499,440.94,3.5767,82.23,145.57,1432.52,19.9645,10.7205,1.7817,5.0077,5.0801,,11.3149,1.4365,38.085,18.5834
12/10/2022,1.0303,0.90501,7.85,442.66,3.5672,82.32,146.65,1426.6,20.041,10.73,1.7898,4.9964,5.0896,,11.3538,1.4363,38.02,18.5892
13/10/2022,1.0268,0.88832,7.8489,442.19,3.5662,82.14,146.77,1430.03,19.9653,10.6299,1.7778,4.9597,5.0678,,11.3049,1.4323,37.83,18.5893
14/10/2022,1.0291,0.89352,7.85,430.42,3.5443,82.3,147.81,1439.23,20.071,10.6332,1.7806,4.9736,5.0772,,11.324,1.4255,38.19,18.5874
15/10/2022,1.0291,0.89352,7.85,430.42,3.5443,82.3,147.81,1439.23,20.071,10.6332,1.7806,4.9736,5.0772,,11.324,1.4255,38.19,18.5874
16/10/2022,1.0291,0.89352,7.85,430.42,3.5443,82.3,147.81,1439.23,20.071,10.6332,1.7806,4.9736,5.0772,,11.324,1.4255,38.19,18.5874
17/10/2022,1.0268,0.88561,7.8497,429.51,3.541,82.28,148.89,1436.91,20.023,10.6192,1.787,4.9433,5.0693,,11.2838,1.4268,38.165,18.5895
18/10/2022,1.0168,0.88386,7.8495,420.01,3.5221,82.28,149.11,1424.42,19.9939,10.5265,1.754,4.8846,5.0187,,11.089,1.4197,38.05,18.588
19/10/2022,1.0227,0.88968,7.85,423.17,3.5414,83.04,149.66,1430.1,20.131,10.618,1.7656,4.8965,5.0366,,11.1933,1.4247,38.32,18.592
20/10/2022,1.0193,0.88939,7.8491,419.12,3.5424,82.74,149.82,1427.28,20.08,10.6024,1.7537,4.8647,5.0151,,11.1936,1.4228,38.08,18.5768
21/10/2022,1.0277,0.90162,7.8495,424.34,3.5769,82.98,151.69,1443.29,20.095,10.721,1.7828,4.9214,5.0488,,11.3945,1.4303,38.385,18.601
22/10/2022,1.0277,0.90162,7.8495,424.34,3.5769,82.98,151.69,1443.29,20.095,10.721,1.7828,4.9214,5.0488,,11.3945,1.4303,38.385,18.601
23/10/2022,1.0277,0.90162,7.8495,424.34,3.5769,82.98,151.69,1443.29,20.095,10.721,1.7828,4.9214,5.0488,,11.3945,1.4303,38.385,18.601
24/10/2022,1.0151,0.88387,7.8499,418.11,3.5526,82.78,148.98,1439.85,19.9486,10.5492,1.7605,4.8633,4.9871,,11.2471,1.422,38.169,18.607
25/10/2022,1.0141,0.88371,7.8498,419.53,3.5554,82.8,148.91,1437.48,19.9121,10.5375,1.7565,4.8443,4.9727,,11.1275,1.4248,38.29,18.6095
26/10/2022,0.99771,0.86404,7.8497,407.15,3.5064,82.02,146.98,1418.85,19.8045,10.3171,1.7209,4.7439,4.8694,,10.9279,1.4072,37.775,18.6033
27/10/2022,0.99631,0.86425,7.8492,410.63,3.5246,82.36,146.83,1423.3,19.9412,10.3039,1.7252,4.741,4.8713,,10.9179,1.4102,37.835,18.6121
28/10/2022,1.0049,0.86544,7.8492,413.73,3.5388,82.46,147.51,1424.68,19.8692,10.3201,1.7235,4.7508,4.9431,,10.9942,1.4124,37.91,18.6131
29/10/2022,1.0049,0.86544,7.8492,413.73,3.5388,82.46,147.51,1424.68,19.8692,10.3201,1.7235,4.7508,4.9431,,10.9942,1.4124,37.91,18.6131
30/10/2022,1.0049,0.86544,7.8492,413.73,3.5388,82.46,147.51,1424.68,19.8692,10.3201,1.7235,4.7508,4.9431,,10.9942,1.4124,37.91,18.6131
31/10/2022,1.0087,0.86862,7.8497,413.2,3.5236,82.81,148.68,1428.4,19.8832,10.3922,1.7247,4.7493,4.9569,,10.9956,1.416,38.075,18.6163
01/11/2022,1.0053,0.86517,7.8495,409.07,3.5108,82.52,147.13,1412.11,19.7028,10.2378,1.6966,4.7304,4.94,,10.9319,1.4092,37.65,18.6203
02/11/2022,1.0093,0.86899,7.8496,410.78,3.5312,82.75,147.1,1415.03,19.6731,10.3339,1.7,4.7472,4.9576,,11.0078,1.4113,37.66,18.6201
03/11/2022,1.0253,0.89437,7.8499,418.2,3.573,82.93,148.24,1427,19.7235,10.6165,1.7386,4.8283,5.0254,,11.2089,1.4229,38.03,18.6201
04/11/2022,1.013,0.88612,7.8498,406.35,3.552,82.07,147.07,1415.82,19.5108,10.3342,1.6986,4.7432,4.9527,,10.9945,1.4071,37.385,18.6229
05/11/2022,1.013,0.88612,7.8498,406.35,3.552,82.07,147.07,1415.82,19.5108,10.3342,1.6986,4.7432,4.9527,,10.9945,1.4071,37.385,18.6229
06/11/2022,1.013,0.88612,7.8498,406.35,3.552,82.07,147.07,1415.82,19.5108,10.3342,1.6986,4.7432,4.9527,,10.9945,1.4071,37.385,18.6229
07/11/2022,1.0007,0.87196,7.8499,401.31,3.5427,81.9,146.28,1392.22,19.4531,10.2627,1.6846,4.6898,4.8889,,10.8396,1.4032,37.31,18.6005
08/11/2022,1.0004,0.87413,7.8499,400.91,3.545,81.55,146.31,1378.49,19.4573,10.2836,1.6867,4.6937,4.8998,,10.8416,1.4028,37.235,18.6065
09/11/2022,0.99612,0.87433,7.8495,401.96,3.5483,81.34,146.25,1364.41,19.579,10.2819,1.6967,4.6827,4.8854,,10.8029,1.4006,36.855,18.6003
10/11/2022,1.0046,0.87701,7.8489,402.8,3.5617,81.69,146.14,1380.31,19.5461,10.4094,1.7062,4.7277,4.9139,,10.9246,1.4028,36.87,18.5955
11/11/2022,0.97012,0.84922,7.8345,390.07,3.4202,80.74,139.59,1318.59,19.4257,9.9568,1.6511,4.5368,4.7478,,10.4037,1.3775,35.98,18.528
12/11/2022,0.97012,0.84922,7.8345,390.07,3.4202,80.74,139.59,1318.59,19.4257,9.9568,1.6511,4.5368,4.7478,,10.4037,1.3775,35.98,18.528
13/11/2022,0.97012,0.84922,7.8345,390.07,3.4202,80.74,139.59,1318.59,19.4257,9.9568,1.6511,4.5368,4.7478,,10.4037,1.3775,35.98,18.528
14/11/2022,0.96909,0.84808,7.8353,394.69,3.4315,81.19,140.38,1326.99,19.4767,9.9954,1.6433,4.5448,4.7527,,10.4383,1.3739,35.835,18.599
15/11/2022,0.96117,0.84059,7.8268,389.71,3.4308,80.86,139.22,1312.58,19.3003,9.9548,1.6241,4.5245,4.7209,,10.3884,1.3685,35.505,18.609
16/11/2022,0.96043,0.84021,7.8221,392.03,3.4272,81.24,139.54,1323.57,19.3267,9.9573,1.6228,4.5203,4.7259,,10.4451,1.3686,35.635,18.6115
17/11/2022,0.96909,0.84771,7.8273,402.75,3.4689,81.78,140.32,1350.96,19.4418,10.1735,1.6461,4.5695,4.7731,,10.6474,1.3781,35.975,18.6185
18/11/2022,0.96469,0.83989,7.8229,393.03,3.4642,81.7,140,1339.98,19.4501,10.1158,1.6165,4.5372,4.7668,,10.5928,1.3727,35.76,18.6194
19/11/2022,0.96469,0.83989,7.8229,393.03,3.4642,81.7,140,1339.98,19.4501,10.1158,1.6165,4.5372,4.7668,,10.5928,1.3727,35.76,18.6194
20/11/2022,0.96469,0.83989,7.8229,393.03,3.4642,81.7,140,1339.98,19.4501,10.1158,1.6165,4.5372,4.7668,,10.5928,1.3727,35.76,18.6194
21/11/2022,0.97599,0.84709,7.8069,399.6,3.4662,81.73,141.84,1361.51,19.4571,10.2379,1.6363,4.5945,4.8227,,10.7235,1.3822,36.23,18.624
22/11/2022,0.97333,0.84055,7.8171,397.34,3.4665,81.64,141.33,1355.54,19.5591,10.166,1.6261,4.5868,4.7955,,10.6729,1.3789,36.12,18.6121
23/11/2022,0.96852,0.8365,7.8168,392.98,3.4558,81.81,141.16,1353.43,19.3714,10.0396,1.6192,4.5553,4.7816,,10.5504,1.3845,36.245,18.6262
24/11/2022,0.96034,0.82525,7.8099,396.94,3.4195,81.66,138.19,1327.46,19.3508,9.9333,1.594,4.5096,4.7253,,10.4267,1.3751,35.78,18.6276
25/11/2022,0.96386,0.82781,7.8153,396.46,3.4266,81.65,139.39,1333.2,19.3802,9.9263,1.6049,4.5181,4.7475,,10.4273,1.3761,35.81,18.6345
26/11/2022,0.96386,0.82781,7.8153,396.46,3.4266,81.65,139.39,1333.2,19.3802,9.9263,1.6049,4.5181,4.7475,,10.4273,1.3761,35.81,18.6345
27/11/2022,0.96386,0.82781,7.8153,396.46,3.4266,81.65,139.39,1333.2,19.3802,9.9263,1.6049,4.5181,4.7475,,10.4273,1.3761,35.81,18.6345
28/11/2022,0.95575,0.82774,7.8163,390.78,3.4409,81.66,138.49,1334.76,19.3252,9.9054,1.6082,4.4861,4.7067,,10.4151,1.3739,35.635,18.6222
29/11/2022,0.96469,0.83174,7.8106,392.15,3.4325,81.66,138.3,1327.13,19.1081,9.9665,1.6052,4.508,4.7456,,10.5161,1.3734,35.41,18.636
30/11/2022,0.96376,0.83354,7.8011,393.6,3.4398,81.36,139.05,1315.67,19.2859,9.8928,1.6031,4.4945,4.746,,10.5383,1.3666,35.262,18.6327
01/12/2022,0.95657,0.81993,7.7837,395.54,3.4094,81.24,136.29,1304.58,19.272,9.8044,1.5732,4.4957,4.7162,,10.4251,1.3579,34.94,18.6319
02/12/2022,0.94895,0.81472,7.7847,389.07,3.3943,81.27,134.11,1296.9,19.1564,9.7376,1.5613,4.4449,4.6781,,10.3454,1.3501,34.745,18.6366
03/12/2022,0.94895,0.81472,7.7847,389.07,3.3943,81.27,134.11,1296.9,19.1564,9.7376,1.5613,4.4449,4.6781,,10.3454,1.3501,34.745,18.6366
04/12/2022,0.94895,0.81472,7.7847,389.07,3.3943,81.27,134.11,1296.9,19.1564,9.7376,1.5613,4.4449,4.6781,,10.3454,1.3501,34.745,18.6366
05/12/2022,0.94455,0.81312,7.7676,389.28,3.3868,81.72,135.14,1294.86,19.5806,9.7635,1.5583,4.4347,4.6486,,10.2891,1.348,34.695,18.6385
06/12/2022,0.95093,0.81942,7.7799,394.71,3.4073,82.4,136.3,1318.36,19.6729,9.9285,1.5769,4.467,4.6719,,10.3547,1.3563,35.02,18.6392
07/12/2022,0.94976,0.82067,7.7877,390,3.4438,82.33,137.18,1320.99,19.7103,9.9967,1.574,4.4641,4.6709,,10.3704,1.3568,35.05,18.6396
08/12/2022,0.95066,0.82002,7.7849,397.05,3.442,82.4,136.66,1318.62,19.6777,9.9705,1.5731,4.4541,4.6707,,10.3679,1.3553,34.755,18.6438
09/12/2022,0.94706,0.814,7.7819,395.43,3.4215,82.35,135.71,1301.2,19.7452,9.9768,1.5609,4.4388,4.6618,,10.3408,1.3505,34.715,18.6449
10/12/2022,0.94706,0.814,7.7819,395.43,3.4215,82.35,135.71,1301.2,19.7452,9.9768,1.5609,4.4388,4.6618,,10.3408,1.3505,34.715,18.6449
11/12/2022,0.94706,0.814,7.7819,395.43,3.4215,82.35,135.71,1301.2,19.7452,9.9768,1.5609,4.4388,4.6618,,10.3408,1.3505,34.715,18.6449
12/12/2022,0.94679,0.8143,7.7734,394.6,3.4304,82.61,137.15,1304.61,19.7927,9.9932,1.5644,4.4426,4.6694,,10.3271,1.3524,34.755,18.6435
13/12/2022,0.94832,0.81321,7.7793,388.48,3.4392,82.79,137.36,1307.49,19.8615,9.9269,1.5613,4.4512,4.675,,10.3333,1.355,34.81,18.6486
14/12/2022,0.93906,0.8087,7.7708,381.85,3.4113,82.49,134.92,1295.89,19.5924,9.7305,1.5502,4.3957,4.6247,,10.2017,1.3475,34.605,18.6477
15/12/2022,0.94153,0.81154,7.7724,382.64,3.426,82.8,136.59,1312.47,19.7185,9.7931,1.5656,4.4148,4.6342,,10.2608,1.3564,34.95,18.648
16/12/2022,0.94171,0.82148,7.7815,383.37,3.455,82.7,137.05,1308.69,19.8352,9.8722,1.5714,4.419,4.6344,,10.3732,1.3573,34.98,18.6495
17/12/2022,0.94171,0.82148,7.7815,383.37,3.455,82.7,137.05,1308.69,19.8352,9.8722,1.5714,4.419,4.6344,,10.3732,1.3573,34.98,18.6495
18/12/2022,0.94171,0.82148,7.7815,383.37,3.455,82.7,137.05,1308.69,19.8352,9.8722,1.5714,4.419,4.6344,,10.3732,1.3573,34.98,18.6495
19/12/2022,0.94357,0.82202,7.7777,380.43,3.4489,82.59,136.49,1299.46,19.7905,9.9099,1.5694,4.4209,4.6336,,10.3853,1.3567,34.84,18.6522
20/12/2022,0.94349,0.82583,7.7826,381.05,3.4682,82.71,132.64,1286.66,19.7528,9.9158,1.5866,4.4115,4.6349,,10.4364,1.3536,34.77,18.6569
21/12/2022,0.9402,0.8241,7.7945,378.84,3.4777,82.84,131.9,1285.85,19.7367,9.8072,1.5842,4.3875,4.6011,,10.4008,1.3507,34.7,18.6669
22/12/2022,0.94047,0.8299,7.7949,378.19,3.4743,82.8,132.06,1280.68,19.6069,9.7924,1.5911,4.3678,4.6076,,10.3922,1.3501,34.655,18.6733
23/12/2022,0.94144,0.82875,7.8025,377.22,3.4871,82.81,132.61,1279.89,19.4992,9.8332,1.5898,4.3705,4.6183,,10.4542,1.3497,34.685,18.681
24/12/2022,0.94144,0.82875,7.8025,377.22,3.4871,82.81,132.61,1279.89,19.4992,9.8332,1.5898,4.3705,4.6183,,10.4542,1.3497,34.685,18.681
25/12/2022,0.94144,0.82875,7.8025,377.22,3.4871,82.81,132.61,1279.89,19.4992,9.8332,1.5898,4.3705,4.6183,,10.4542,1.3497,34.685,18.681
26/12/2022,0.94144,0.82875,7.8025,377.22,3.4871,82.81,132.61,1279.89,19.4992,9.8332,1.5898,4.3705,4.6183,,10.4542,1.3497,34.685,18.681
27/12/2022,0.94127,0.83145,7.8006,378.06,3.5088,82.91,133.36,1270.57,19.3449,9.8734,1.5922,4.3941,4.6376,,10.4749,1.346,34.615,18.7123
28/12/2022,0.93985,0.82761,7.7943,379.04,3.5269,82.79,133.66,1267.47,19.4417,9.821,1.5763,4.418,4.6485,,10.4359,1.3461,34.73,18.7165
29/12/2022,0.93906,0.83152,7.7936,375.25,3.5285,82.85,133.57,1267.89,19.3924,9.907,1.5858,4.3999,4.6477,,10.478,1.3485,34.63,18.7191
30/12/2022,0.93756,0.83155,7.797,375.84,3.5209,82.66,131.88,1260.16,19.5537,9.8573,1.5749,4.3885,4.6404,,10.4273,1.3407,34.535,18.7183
31/12/2022,0.93756,0.83155,7.797,375.84,3.5209,82.66,131.88,1260.16,19.5537,9.8573,1.5749,4.3885,4.6404,,10.4273,1.3407,34.535,18.7183
01/01/2023,0.93756,0.83155,7.797,375.84,3.5209,82.66,131.88,1260.16,19.5537,9.8573,1.5749,4.3885,4.6404,,10.4273,1.3407,34.535,18.7183
02/01/2023,0.93607,0.82964,7.8058,375.39,3.5137,82.78,130.69,1270.99,19.5001,9.8413,1.5806,4.382,4.6242,,10.4524,1.3408,34.555,18.7251
03/01/2023,0.94832,0.83497,7.8134,382.48,3.5293,82.89,130.8,1276.92,19.467,9.9839,1.6057,4.4411,4.6761,,10.5671,1.3455,34.38,18.7355
04/01/2023,0.94349,0.83098,7.8181,373.48,3.5284,82.83,130.9,1272.71,19.2933,10.1311,1.5827,4.4047,4.648,,10.5343,1.3409,34.01,18.7442
05/01/2023,0.94331,0.83297,7.8095,374.38,3.528,82.52,132.96,1269.6,19.3765,10.1168,1.5878,4.4052,4.6444,,10.5507,1.3407,33.91,18.7701
06/01/2023,0.95238,0.84262,7.8101,378.06,3.5582,82.77,134.57,1273.5,19.299,10.2924,1.6085,4.4714,4.6949,,10.7219,1.3482,34.035,18.7681
07/01/2023,0.95238,0.84262,7.8101,378.06,3.5582,82.77,134.57,1273.5,19.299,10.2924,1.6085,4.4714,4.6949,,10.7219,1.3482,34.035,18.7681
08/01/2023,0.95238,0.84262,7.8101,378.06,3.5582,82.77,134.57,1273.5,19.299,10.2924,1.6085,4.4714,4.6949,,10.7219,1.3482,34.035,18.7681
09/01/2023,0.93493,0.82319,7.8074,371.4,3.4917,82.35,132.15,1243.8,19.1492,9.9203,1.5652,4.3907,4.6048,,10.4675,1.3317,33.46,18.7752
10/01/2023,0.93257,0.82374,7.8094,372.1,3.4733,81.79,132.35,1248.14,19.1458,9.9585,1.5741,4.3784,4.6011,,10.4414,1.3326,33.595,18.7783
11/01/2023,0.93049,0.8251,7.8137,371.36,3.4525,81.71,132.7,1247.8,19.0714,9.9916,1.5736,4.3565,4.5906,,10.4944,1.3321,33.4,18.7764
12/01/2023,0.92833,0.82334,7.8092,370.96,3.4249,81.49,130.53,1244.12,18.9139,9.9543,1.5723,4.3557,4.5897,,10.4651,1.3284,33.28,18.7811
13/01/2023,0.92473,0.82116,7.8113,367.08,3.4244,81.47,128.56,1242.29,18.9005,9.8895,1.5733,4.3359,4.5703,,10.4058,1.3234,33.06,18.7905
14/01/2023,0.92473,0.82116,7.8113,367.08,3.4244,81.47,128.56,1242.29,18.9005,9.8895,1.5733,4.3359,4.5703,,10.4058,1.3234,33.06,18.7905
15/01/2023,0.92473,0.82116,7.8113,367.08,3.4244,81.47,128.56,1242.29,18.9005,9.8895,1.5733,4.3359,4.5703,,10.4058,1.3234,33.06,18.7905
16/01/2023,0.9249,0.82092,7.8107,369.02,3.4194,81.65,128.49,1239.57,18.8291,9.8913,1.5672,4.341,4.561,,10.4259,1.3215,33.015,18.7921
17/01/2023,0.92225,0.81707,7.8214,368.51,3.4143,81.69,128.65,1239.05,18.8131,9.9108,1.5639,4.3307,4.5519,,10.4076,1.3228,33.08,18.7918
18/01/2023,0.92259,0.80755,7.8249,365.49,3.3697,81.32,128.97,1233.66,18.6539,9.8305,1.5392,4.3346,4.5565,,10.3086,1.3175,32.875,18.7942
19/01/2023,0.92464,0.81043,7.8313,366.56,3.4167,81.41,128.54,1239.5,18.9958,9.9362,1.5699,4.3516,4.5552,,10.3128,1.3246,33.105,18.798
20/01/2023,0.9237,0.80916,7.8307,365.68,3.4028,81.12,130.11,1234.5,18.923,9.8961,1.5566,4.3506,4.55,,10.3136,1.3219,32.75,18.8038
21/01/2023,0.9237,0.80916,7.8307,365.68,3.4028,81.12,130.11,1234.5,18.923,9.8961,1.5566,4.3506,4.55,,10.3136,1.3219,32.75,18.8038
22/01/2023,0.9237,0.80916,7.8307,365.68,3.4028,81.12,130.11,1234.5,18.923,9.8961,1.5566,4.3506,4.55,,10.3136,1.3219,32.75,18.8038
23/01/2023,0.91988,0.80922,7.8286,364.25,3.3768,81.36,130.3,1228.65,18.8051,9.8275,1.5434,4.3338,4.526,,10.2275,1.318,32.775,18.8097
